Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-30653,"Global Inst. of Paramedical Sciences, Kanuru",Andhra Pradesh,Krishna,www.globalmultispecialityhospital.com,2003,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30655,"Govt. College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,gconkdp.com,2006,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30656,"Jeevan Jyothi B.Sc Nursing College, Tenali",Andhra Pradesh,Guntur,www.jeevanjyothinursing.com,2007,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30658,"Sri Vijaya Jyothi College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.vjcn.org,2009,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30660,"American NRI College of Nursing, Visakhapatnam",Andhra Pradesh,Visakhapatnam,www.anricon.org,2006,Rural,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30661,"Sri Vikasa Institute of Medical Sciences College of B.Sc MLT, Kadapa",Andhra Pradesh,Y.S.R.,www.medikadapa.org,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30663,"Konaseema Inst. of Medical Sciences Research Foundation, Amalapuram",Andhra Pradesh,East Godavari,www.kims.in,2002,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30664,"Ayushman Nursing College, Kurnool",Andhra Pradesh,Kurnool,www.ayushmanconkurnool.in,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30665,"Sri Adi Siva Sadguru College of B.Sc. MLT, Guntakal",Andhra Pradesh,Ananthapuramu,www.sripadmavathigroupofinstitutions.com,2007,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30667,"Sri P. Rami Reddy Memorial College of Physiotherapy, Kadapa",Andhra Pradesh,Y.S.R.,http://pmcphysiotherapy.org,1999,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30673,"Andhra Medical College, Visakhapatnam",Andhra Pradesh,Visakhapatnam,amc.edu.in,-,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30675,"Katrina Moller College of Nursing, Arogyavaram",Andhra Pradesh,Chittoor,www.amc-arogyavaram.com,2006,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30693,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,Y.S.R.,-,-,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30698,"Narayana Medical College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.narayanamedicalcollege.com,1999,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30699,"Govt. Dental College (RIMS), Kadapa",Andhra Pradesh,Y.S.R.,www.gdchkadapa.com,2008,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-56615,SRI VIVEKANANDA DEGREE COLLEGE,Andhra Pradesh,Ananthapuramu,www.svdc.com,2016,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-39470,"Medarametla Anjamma Mastanrao College of Pharmacy, Narsaraopet",Andhra Pradesh,Guntur,www.mamcollegeofpharmacy.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68416,"VASAVI DEGREE COLLEGE, KANAMARLA PUDI",Andhra Pradesh,Palnadu,-,2019,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-30563,"Swatantra Inst. of Physiotherapy & Rehabilitation, Rajahmundry",Andhra Pradesh,East Godavari,www.gslmc.com,1998,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-68412,BELLAMKONDA BED COLLEGE,Andhra Pradesh,Prakasam,www.bitspodili.com/bed,2017,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-27673,"Tirupathi Institute of Education, Vizianagaram",Andhra Pradesh,Vizianagaram,https://www.tirupathibed.co.in/,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-30225,"CSSR & SRRM Degree & PG College, Kamalapuram",Andhra Pradesh,Y.S.R.,cssrandsrrmdc.ac.in,1992,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-68481,BR AND DHANALAKSHMI POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Guntur,http://brdpoaguntur.com,2020,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-24204,ACTS Degree College (Ambedkar College of Tech. & Sci.),Andhra Pradesh,Visakhapatnam,www.actscollegevizag.org,2001,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-49188,"S S R DEGREE COLLEGE , MARKAPUR, PRAKASAM DISTRICT",Andhra Pradesh,Prakasam,www.sgei.ac.in,2013,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-55195,"Vijaya College of Physical Education, Nunna",Andhra Pradesh,Krishna,-,2015,Rural,Affiliated College,Private Un-Aided,"Krishna University, Machhlipattanam",State Public University
C-40608,Pragati Degree College Sattenapalli,Andhra Pradesh,Guntur,www.pragatidc.com,1994,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-60558,"GOVT. DEGREE COLLEGE, PENDLIMARRI",Andhra Pradesh,Y.S.R.,"WWW.GDCPENDLIMARRI,AC.IN",2018,Rural,Affiliated College,State Government,"Yogi Vemana University, Kadapa",State Public University
C-24463,"Sri A. S. N. M. Government College, Palakol",Andhra Pradesh,West Godavari,www.sriasnmgdcpalakol.ac.in,1968,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-32647,"Sri Potti Sriramulu Degree College, Darsi",Andhra Pradesh,Prakasam,www.spsdcdarsi.webnode.com,1994,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32640,"Sri Nagarjuna Degree College, Ongole",Andhra Pradesh,Prakasam,www.srinagarjunagroupofcolleges.com,2000,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32660,"S M Y College of Education, Darsi",Andhra Pradesh,Prakasam,www.smyce.com,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32645,"N.T.R Memorial Degree College, Addanki",Andhra Pradesh,Prakasam,www.ntrmdc.com,1996,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32658,"ML College of Pharmacy, Singarayakonda",Andhra Pradesh,Prakasam,www.malinenicolleges.ac.in,1999,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32654,"Fatima College of Education, Nadikudi",Andhra Pradesh,Guntur,http://www.fatimacoe.org,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39246,"Sri Venkateswara Degree College, Chillakur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.svdcchillakur.edu,2009,Rural,Affiliated College,Private Aided (Government Aided),"Vikram Simhapuri University, Nellore",State Public University
C-57589,SRI CHAITANYA DEGREE COLLEGE,Andhra Pradesh,Kakinada,srichaitanyadegreecollege.schools.blog,2015,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-57664,"Jenila Varshini College of Education, Itha Nagar, Tenali, Guntur District",Andhra Pradesh,Guntur,www.jenilavarshiniinstitutions.org,2017,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57636, PRAGATHI COLLEGE OF PHYSICAL EDUCATION,Andhra Pradesh,Vizianagaram,http://www.pragathidefenceacademy.com/bphed.html,2014,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-57663,"BRUNDAVAN DEGREE COLLEGE, DORNIPADU",Andhra Pradesh,Kurnool,http://brunadavncollege.in,2015,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57656,K S R DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.ksrdegreecollege.in,2015,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57645,SRI RAGHAVENDRA DEGREE COLLEGE (095) PATTIKONDA,Andhra Pradesh,Kurnool,-,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57644,SRI VIDYA SAI DEGREE COLLEGE        MADDIKERA,Andhra Pradesh,Kurnool,"www.srividyasaicollge,com",2015,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57640,NAVABHARATH B.Ed COLLEGE,Andhra Pradesh,Kurnool,www.navabharathcollege.in,2016,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57635,KJR COLLEGE OF PHARMACY,Andhra Pradesh,East Godavari,www.kjrcollegeofpharmacy.com,2008,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-57634,JJR COLLEGE OF EDUCATION,Andhra Pradesh,Visakhapatnam,www.jjrcollegeofeducation.com,2016,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-57633,sai gaytri bed cololege,Andhra Pradesh,Vizianagaram,www.saigayatribedcollege.com,2016,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-57624,SRI VALLI SUBRAMANYESWARA COLLEGE OF EDUCATIION BANAGANAPALLE 349,Andhra Pradesh,Kurnool,srivallibedbpl.com,2016,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-32651,"Viveka Arts & Science Degree College, Pamuru",Andhra Pradesh,Prakasam,WWW.VIVEKADCPAMUR.IN,2002,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-23901,Sir C.R.R. College Of Engineerng,Andhra Pradesh,Eluru,www.sircrrengg.ac.in,1989,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-60592,RAOS DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.rdc.ndl.in,2017,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57587,"Shiridi Sai College of Education, Markapur, Prakasham District",Andhra Pradesh,Prakasam,www.shiridisaicollegeofeducation.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26454,"Krishna Chaitanya Institute of Science & Technology, Kakatur",Andhra Pradesh,Sri Potti Sriramulu Nellore,https://www.kistkakutur.com/,2008,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-32639,"V.R.S. & Y.R.N. College, Chirala",Andhra Pradesh,Prakasam,vrsyrn.co.in,1951,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-60621,Penna College of Cement Sciences,Andhra Pradesh,Ananthapuramu,www.pennainstitutions.co.in,2018,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-60623,SRI SATYAKRUPA DEGREE COLLEGE FOR WOMEN,Andhra Pradesh,Ananthapuramu,http://srisatyakrupawomendegreecollege.com,2018,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-60624,BHARATHI DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.bharathi.co,2014,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-60625,KEERTHI DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.bharathi.co,2017,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-31003,"S.M.J.L. Degree College, Kadiri",Andhra Pradesh,Ananthapuramu,www.smjl.com,2006,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31005,"S.V.G.M. Government Degree College, Kalyandurg",Andhra Pradesh,Ananthapuramu,www.gdckalyandurg.ac.in,1984,Rural,Affiliated College,State Government,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31006,"P.V.K.K. Degree College, Anantapur",Andhra Pradesh,Ananthapuramu,www.balajisociety.com,1993,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31009,"Sri Siva Sai Degree College, Kothacheruvu",Andhra Pradesh,Ananthapuramu,http://www.srisivasai.in/,2007,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31012,"Sapthagiri Degree College, Hindupur",Andhra Pradesh,Ananthapuramu,www.sapthagiridpgc.in,1996,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31013,"CSIRD Institute of Management, Gooty",Andhra Pradesh,Ananthapuramu,www.csirdimt.org,2003,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31019,SKU College of Engineering & Technology,Andhra Pradesh,Ananthapuramu,www.skucet.ac.in,2006,Rural,Constituent / University College,University,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31020,"Srisaila Bramarabika Degree College for Women, Guntakal",Andhra Pradesh,Ananthapuramu,ssbbdegreecollege.org,2005,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31021,"Mahathma Degree College, Uravakonda",Andhra Pradesh,Ananthapuramu,www.mahatmadegreecollege.com,2008,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-32662,"DCRM Degree College, Inkollu",Andhra Pradesh,Prakasam,www.daggubatigroup.org,1985,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32653,University College of Physical Education and Sports Sciences,Andhra Pradesh,Guntur,http://www.anu.ac.in,2010,Rural,Constituent / University College,University,"Acharya Nagarjuna University, Guntur",State Public University
C-32648,Sri Sarada Niketanam Oriental College,Andhra Pradesh,Guntur,www.saradaniketanam.org,1937,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32641,Nagarjuna College of Education,Andhra Pradesh,Guntur,www.nagarjunacollege.org,2002,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32638,Vinukonda B.Ed. College,Andhra Pradesh,Guntur,www.vinukondabedcollege@org,2002,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-60628,SRI BHARATHI B.ED COLLEGE,Andhra Pradesh,Kurnool,www.bharathi.co,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-54379,TRINITY COLLEGE OF EDUCATION,Andhra Pradesh,Visakhapatnam,http://trinitycollegeofeducation.com,2012,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-55307,"Akshara Techno Degree College, Kasibugga",Andhra Pradesh,Srikakulam,www.aksharatechno.com,2013,Urban,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-55187,BETHANY COLLEGE OF EDUCATION,Andhra Pradesh,East Godavari,www.bethanybed.org,2007,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24440,"S.G.A. Government Degree College, Yelamanchili",Andhra Pradesh,Anakapalli,www.sgagdc.edu.in,1987,Urban,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-23936,"Government Degree College, Chodavaram",Andhra Pradesh,Anakapalli,gdcc.ac.in,1981,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-55306,"Aditya Degree College, Sondipudi",Andhra Pradesh,Srikakulam,aditya.com,2014,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-23896,"Govt.Degree College, Chintapalli",Andhra Pradesh,Alluri Sitharama Raju,www.gdcchintapalli.ac.in,2007,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-40611,"Sri Venkateswara Degree College, Terlam, Vizianagaram Dist.",Andhra Pradesh,Vizianagaram,www.svdctherlam.com,2005,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-31017,"S.S.G.S. Degree College (Aided), Guntakal",Andhra Pradesh,Ananthapuramu,www.ssgsdc.in,1984,Urban,Affiliated College,Private Aided (Government Aided),"Sri Krishnadevaraya University, Anantapur",State Public University
C-56769,"Govt Degree College, Marripalem, Koyyur Mandal",Andhra Pradesh,Alluri Sitharama Raju,gdcmarripalem.co.nr,2011,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-55308,"Government Degree College, Rajam ",Andhra Pradesh,Vizianagaram,www.gdcrajam.ac.in,2014,Rural,Affiliated College,State Government,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-24009,"Govt.Degree College, Mandapeta",Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.gdcmandapeta.co.in,1989,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24166,C.S.T.S. GOVT. KALASALA,Andhra Pradesh,Eluru,www.cstsgk.ac.in,1974,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-25402,Y.V.N.R. GOVT.DEGREE COLLEGE,Andhra Pradesh,Eluru,www.yvnrgdc.ac.in,1982,Rural,Affiliated College,State Government,"Krishna University, Machhlipattanam",State Public University
C-24046,A.S.D.Government Degree College for Women,Andhra Pradesh,East Godavari,www.asdgdcw.ac.in,1962,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24898,"GAYATRI COLLEGE OF SCIENCE & MANAGEMENT, MUNASABPETA, SRIKAKULAM",Andhra Pradesh,Srikakulam,www.guragadacollege.in,1991,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-24020,Pithapur Rajah's Government College (Autonomous),Andhra Pradesh,Kakinada,www.prgc.edu.in,1884,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-42246,"Vijaya Jyothi Degree College, Mangalagiri",Andhra Pradesh,Guntur,www.vjcolleges.com,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-25363,"GOVT. DEGREE COLLEGE,TIRUVURU",Andhra Pradesh,NTR,http://gdctiruvuru.ac.in/,1978,Rural,Affiliated College,State Government,"Krishna University, Machhlipattanam",State Public University
C-25292,S.R.R. & C.V.R. GOVT. DEGREE COLLEGE (AUTONOMOUS),Andhra Pradesh,NTR,www.srrcvr.ac.in,1937,Urban,Affiliated College,State Government,"Krishna University, Machhlipattanam",State Public University
C-54477,"Social Welfare Residential Government Degree College for Girls, Kanchikacherla",Andhra Pradesh,NTR,www.swrgdcgkch.ac.in,2013,Urban,Affiliated College,State Government,"Krishna University, Machhlipattanam",State Public University
C-32818,"KRK Govt. Degree College, Addanki",Andhra Pradesh,Bapatla,www.krkgdcaddanki.ac.in,1984,Urban,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-55305,"SRI GOWTHAMI DEGREE COLLEGE, DONAKONDA, PRAKASAM DISTRICT",Andhra Pradesh,Prakasam,www.sgei.ac.in	,2014,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32691,"S.K.B.R. Govt. College, Macherla",Andhra Pradesh,Palnadu,www.skbrgdcmcl.ac.in,1966,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-42245,"SGK Govt Degree College, Vinukonda",Andhra Pradesh,Palnadu,www.sgkgdcvinukonda.ac.in,1980,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-32822,"T.R.R. Govt. Degree College, Kandukuru",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.gdckandukur.ac.in,1966,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-39289,"Sri VSSC Govt. Degree College, Sullurpeta",Andhra Pradesh,Tirupati,http://www.gdcsullurpet.edu.in,1981,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24735,"Govt. Degree College, Naidupeta",Andhra Pradesh,Tirupati,www.gdcnaidupet.co.in,1983,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-30239,"Govt.Degree College, Rly.Koduru",Andhra Pradesh,Annamayya,https://www.gdcrlykoduru.edu.in/,1983,Rural,Affiliated College,State Government,"Yogi Vemana University, Kadapa",State Public University
C-68129,SS AND N POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Guntur,-,2015,Urban,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-24339,Aditya College of Pharmacy,Andhra Pradesh,East Godavari,www.acop.edu.in,2006,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-17955,"Aditya College of Engineering, ADB Road, Surampalem, PIN-533437(CC-MH)",Andhra Pradesh,East Godavari,www.acoe.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27824,"Govt. Degree     College for     Women,     Madanapalle  Urban",Andhra Pradesh,Annamayya,http://gdcwmadanapalle.edu.in/,1984,Urban,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-68128,OXFORD DEGREE COLLEGE,Andhra Pradesh,Guntur,www.oxforddegreecollegepdrl.com,-,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-56833,Social Welfare Residential Govt.Degree College for Girls,Andhra Pradesh,Annamayya,www.swrgdckalikiri.ac.in,2013,Rural,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-26255,"Govt. Degree College, Atmakur",Andhra Pradesh,Nandyal,www.gdcatmk.in,2008,Rural,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-26362,"Govt. Degree College, Nandikotkur",Andhra Pradesh,Nandyal,www.gdcndk.edu.in,1982,Rural,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-26327,"PSC & KVSC Govt. Degree,",Andhra Pradesh,Nandyal,www.gdcnandyal.ac.in,1967,Urban,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-26308,"Govt. Degree College, Dhone (GVRS)",Andhra Pradesh,Nandyal,http://gdcdhone.ac.in/,1979,Rural,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-68127,"SRI VENKATESWARA DEGREE COLLEGE, PONNUR",Andhra Pradesh,Guntur,www.svdcponnur.in,2014,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68125,VIJAYALAKSHMI DEGREE COLLEGE  SRIKALAHASTI ,Andhra Pradesh,Chittoor,vijayalakshmi.org.com,2017,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-26315,"Govt. Degree College, Banganapalli",Andhra Pradesh,Nandyal,www.gdcbpl.org,1993,Rural,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-26296,"Govt. Degree College, Srisailam",Andhra Pradesh,Nandyal,gdcsrisailam.ac.in,1993,Rural,Affiliated College,State Government,"Rayalaseema, University Kurnool",State Public University
C-43770,"Sri Sai Degree College, Repalle",Andhra Pradesh,Guntur,www.srisaidegrepalle.in,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-73904,SREE VENKATESWARA COLLEGE OF PHARMACY,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.svcp.in,2023,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-27630,"S.V.A Govt. College, Srikalahasti",Andhra Pradesh,Tirupati,www.svagovtc.ac.in,1966,Urban,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-57010,NIMRA INSTITUTE OF MEDICAL SCIENCES (NIMS),Andhra Pradesh,Krishna,www.nims.in,2010,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-32724,G.V.S.M. GOVT. Degree College,Andhra Pradesh,Sri Potti Sriramulu Nellore,gdculavapadu.ac.in,1978,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-68118,SADINENI CHOWDARAIAH POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Guntur,WWW.SCASCOLLEGE.COM,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-24372,S.V.R. Government Degree College,Andhra Pradesh,East Godavari,www.svrkgdc.ac.in,1971,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-61292,ANILNEERUKONDA INSTITUTE OF DENTAL SCIENCES,Andhra Pradesh,Visakhapatnam,www.anids.edu.in,2013,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-61293,"SRI LAKSHMI VENKATESWARA M.Ed COLLEGE,KURNOOL",Andhra Pradesh,Kurnool,WWW.SLVCEKNL.COM,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-61295,ONGOLE COLLEGE OF NURSING,Andhra Pradesh,Prakasam,www.krishnapriyaeducationalsociety.org,2018,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-61297,"Sri Venkateswara Degree College, Madakasira",Andhra Pradesh,Ananthapuramu,https://svdcmadakasira.com/,2017,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-69786,SAROJINI DEVI COLLEGE OF NURSING,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.prakasamec.com,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-69785,MAHATMA COLLEGE OF NURSING,Andhra Pradesh,Visakhapatnam,mahatmainstitutions.com,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-59269,Aditya Degree College TPG,Andhra Pradesh,West Godavari,www.aditya.ac.in/degree,2011,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-55304,"SRI GOWTHAMI DEGREE COLLEGE, CHIMAKURTHY, ",Andhra Pradesh,Prakasam,www.sgei.ac.in,2015,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
